/m/01lyv	/location/location/contains	/m/0c3ns
/m/01d_h8	/location/administrative_division/country	/m/01gq0b
/m/03t97y	/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor	/m/05jzt3
/m/02lf1j	/organization/endowed_organization/endowment./measurement_unit/dated_money_value/currency	/m/0n2g
/m/0p5mw	/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft	/m/04w7rn
/m/01jssp	/people/person/languages	/m/019mlh
/m/0d234	/education/educational_institution/campuses	/m/09sdmz
/m/02qggqc	/food/food/nutrients./food/nutrition_fact/nutrient	/m/01w3v
/m/0436yk	/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members	/m/04wqr
/m/01c40n	/film/film_set_designer/film_sets_designed	/m/0170s4
/m/0d2psv	/film/film/personal_appearances./film/personal_film_appearance/person	/m/055c8
/m/0cb4j	/people/person/spouse_s./people/marriage/location_of_ceremony	/m/0prpt
/m/0261g5l	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/01gtc0
/m/0gvbw	/sports/sports_position/players./american_football/football_historical_roster_position/position_s	/m/02qwdhq
/m/0bdw1g	/base/aareas/schema/administrative_area/administrative_area_type	/m/01qb5d
/m/09ksp	/film/film/other_crew./film/film_crew_gig/crewmember	/m/0qm98
/m/01j5ts	/sports/pro_athlete/teams./sports/sports_team_roster/team	/m/039x1k
/m/02yvct	/award/award_category/category_of	/m/0237fw
/m/054lpb6	/music/performance_role/track_performances./music/track_contribution/role	/m/09byk
/m/09gkx35	/time/event/locations	/m/05vsxz
/m/083tk	/film/film_subject/films	/m/016qtt
/m/0l2tk	/base/aareas/schema/administrative_area/administrative_area_type	/m/01sh2
/m/051kv	/sports/sports_team/roster./american_football/football_historical_roster_position/position_s	/m/09x3r
/m/01_x6v	/music/performance_role/regular_performances./music/group_membership/group	/m/06cqb
/m/019bk0	/music/artist/origin	/m/03w1v2
/m/012d40	/american_football/football_team/current_roster./sports/sports_team_roster/position	/m/026mfs
/m/070xg	/film/film/country	/m/01csrl
/m/035s37	/film/film/language	/m/01vn35l
/m/031zkw	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics	/m/0cwy47
/m/0277470	/people/profession/specialization_of	/m/07f8wg
/m/025352	/music/group_member/membership./music/group_membership/group	/m/08wq0g
/m/02vqsll	/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program	/m/077g7n
/m/01wcp_g	/olympics/olympic_games/participating_countries	/m/0jt5zcn
/m/028kj0	/sports/sports_team/colors	/m/02plv57
/m/01q7q2	/sports/sport/pro_athletes./sports/pro_sports_played/athlete	/m/04t36
/m/085h1	/base/culturalevent/event/entity_involved	/m/0b_6mr
/m/01679d	/common/topic/webpage./common/webpage/category	/m/02yvct
/m/0371rb	/film/actor/film./film/performance/film	/m/01_3rn
/m/0264v8r	/location/location/adjoin_s./location/adjoining_relationship/adjoins	/m/06rq2l
/m/0ds2l81	/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy	/m/024rbz
/m/02x4wr9	/award/award_category/winners./award/award_honor/ceremony	/m/05728w1
/m/0kvgxk	/people/person/employment_history./business/employment_tenure/company	/m/056878
/m/047g6m	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/03xpf_7
/m/081nh	/government/politician/government_positions_held./government/government_position_held/legislative_sessions	/m/0b_6qj
/m/01f7gh	/american_football/football_team/current_roster./sports/sports_team_roster/position	/m/026n4h6
/m/01wkmgb	/sports/sports_team_location/teams	/m/03vtrv
/m/02nb2s	/music/artist/contribution./music/recording_contribution/performance_role	/m/054ky1
/m/01963w	/film/film/produced_by	/m/02g1px
/m/0512p	/soccer/football_team/current_roster./soccer/football_roster_position/position	/m/05g8ky
/m/0dl9_4	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics	/m/06v_gh
/m/0c422z4	/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics	/m/01wg982
/m/0bj9k	/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for	/m/07rlg
/m/05bnp0	/organization/role/leaders./organization/leadership/organization	/m/0bm2g
/m/033hqf	/sports/sports_team/roster./baseball/baseball_roster_position/position	/m/0pqc5
/m/07s4l	/film/special_film_performance_type/film_performance_type./film/performance/film	/m/03rjj
/m/033g4d	/film/film/language	/m/0144l1
/m/03kwtb	/music/instrument/instrumentalists	/m/03n0q5
/m/02c6d	/location/administrative_division/country	/m/0lgm5
/m/011yn5	/film/film/produced_by	/m/0kv2hv
/m/09cr8	/sports/pro_athlete/teams./sports/sports_team_roster/team	/m/03qmx_f
/m/01gbcf	/base/popstra/celebrity/breakup./base/popstra/breakup/participant	/m/0h1mt
/m/0gyy53	/award/award_category/disciplines_or_subjects	/m/0dq630k
/m/04bbv7	/common/topic/webpage./common/webpage/category	/m/01bh3l
/m/06cgy	/food/food/nutrients./food/nutrition_fact/nutrient	/m/0n4m5
/m/07vc_9	/broadcast/content/artist	/m/011yrp
/m/0kz2w	/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant	/m/015grj
/m/02stbw	/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics	/m/01xd9
/m/01xbgx	/organization/organization/place_founded	/m/045bg
/m/0bmh4	/people/person/spouse_s./people/marriage/spouse	/m/07ymr5
/m/028knk	/tv/tv_network/programs./tv/tv_network_duration/program	/m/021_rm
/m/054_mz	/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend	/m/01hkhq
/m/0kp2_	/tv/tv_program/country_of_origin	/m/0sz28
/m/017r2	/business/job_title/people_with_this_title./business/employment_tenure/company	/m/025h4z
/m/01_d4	/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor	/m/0cchk3
/m/018y2s	/people/person/spouse_s./people/marriage/type_of_union	/m/03j43
/m/04jwly	/organization/organization/headquarters./location/mailing_address/state_province_region	/m/0285c
/m/03hrz	/location/country/capital	/m/0171cm
/m/026n4h6	/food/food/nutrients./food/nutrition_fact/nutrient	/m/04ddm4
/m/04kj2v	/people/ethnicity/geographic_distribution	/m/02x8n1n
/m/0t015	/sports/sports_team/roster./american_football/football_roster_position/position	/m/094hwz
/m/04rrx	/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season	/m/047q2k1
/m/04wgh	/film/film/film_festivals	/m/01gc7
/m/01cv3n	/medicine/symptom/symptom_of	/m/0x67
/m/083jv	/influence/influence_node/peers./influence/peer_relationship/peers	/m/0h1wg
/m/02w7gg	/business/job_title/people_with_this_title./business/employment_tenure/company	/m/084qpk
/m/01twdk	/film/director/film	/m/04913k
/m/01w8sf	/location/hud_county_place/county	/m/02qjv
/m/0735l	/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony	/m/044mz_
/m/056878	/film/film/film_production_design_by	/m/05jg58
/m/0c40vxk	/film/film/runtime./film/film_cut/film_release_region	/m/012s5j
/m/0b90_r	/organization/organization/headquarters./location/mailing_address/country	/m/017r2
/m/0rs6x	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics	/m/02jm0n
/m/01z88t	/organization/organization/headquarters./location/mailing_address/state_province_region	/m/0248jb
/m/02581q	/film/film/language	/m/06v9_x
/m/012t1	/base/biblioness/bibs_location/state	/m/041rx
/m/0872p_c	/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics	/m/081_zm
/m/0g69lg	/film/film/featured_film_locations	/m/0kc6x
/m/0mn0v	/sports/sports_position/players./sports/sports_team_roster/position	/m/021_z5
/m/07kh6f3	/music/genre/parent_genre	/m/03vtrv
/m/03qmj9	/american_football/football_team/current_roster./sports/sports_team_roster/position	/m/0ftf0f
/m/0gqwc	/education/educational_degree/people_with_this_degree./education/education/student	/m/01r97z
/m/0gsg7	/people/person/spouse_s./people/marriage/spouse	/m/012j5h
/m/016dgz	/education/university/domestic_tuition./measurement_unit/dated_money_value/currency	/m/0f4y_
/m/07_s4b	/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category	/m/0325pb
/m/0bkj86	/government/politician/government_positions_held./government/government_position_held/legislative_sessions	/m/04ztj
/m/01qzyz	/business/job_title/people_with_this_title./business/employment_tenure/company	/m/022_6
/m/01xy5l_	/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school	/m/0cvw9
/m/02hct1	/organization/organization/headquarters./location/mailing_address/state_province_region	/m/01hr1
/m/02kxbwx	/award/award_winning_work/awards_won./award/award_honor/honored_for	/m/03rl1g
/m/02g_6j	/sports/sports_position/players./american_football/football_historical_roster_position/position_s	/m/04nw9
/m/065y4w7	/film/film/country	/m/0jmfb
/m/0c4f4	/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	/m/04zyhx
/m/0gkvb7	/people/person/sibling_s./people/sibling_relationship/sibling	/m/02stbw
/m/01nqfh_	/sports/sports_team_location/teams	/m/03z20c
/m/0495ys	/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type	/m/09gvd
/m/02ddqh	/sports/sports_team/roster./baseball/baseball_roster_position/position	/m/0464pz
/m/0ddfwj1	/award/ranked_item/appears_in_ranked_lists./award/ranking/list	/m/01q2nx
/m/012ljv	/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium	/m/016clz
/m/02jt1k	/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium	/m/0f94t
/m/01vrt_c	/film/film/produced_by	/m/0_3cs
/m/0hmm7	/film/film/production_companies	/m/0c_mvb
/m/0bsb4j	/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor	/m/06cx9
/m/02__34	/organization/organization_founder/organizations_founded	/m/021yc7p
/m/084m3	/tv/tv_network/programs./tv/tv_network_duration/program	/m/0bh8tgs
/m/094hwz	/location/statistical_region/religions./location/religion_percentage/religion	/m/05qjt
/m/0309jm	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/0g5qs2k
/m/07szy	/location/hud_county_place/place	/m/08pgl8
/m/052gzr	/medicine/disease/notable_people_with_this_condition	/m/0j3v
/m/05zjtn4	/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division	/m/01sh2
/m/06wrt	/location/statistical_region/religions./location/religion_percentage/religion	/m/01kj0p
/m/0dq630k	/soccer/football_team/current_roster./soccer/football_roster_position/position	/m/03f70xs
/m/0bdwft	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/09v3jyg
/m/01n4w	/film/film/runtime./film/film_cut/film_release_region	/m/07djnx
/m/03r8tl	/film/film/cinematography	/m/045bg
/m/02sjf5	/education/field_of_study/students_majoring./education/education/major_field_of_study	/m/0h_cssd
/m/01hp5	/people/ethnicity/geographic_distribution	/m/027dtv3
/m/02f2dn	/education/educational_institution_campus/educational_institution	/m/03bwzr4
/m/064p92m	/sports/pro_athlete/teams./sports/sports_team_roster/team	/m/0fm9_
/m/015pdg	/award/award_category/winners./award/award_honor/award_winner	/m/062zjtt
/m/083shs	/base/locations/continents/countries_within	/m/01kwld
/m/0r540	/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school	/m/040b5k
/m/04r1t	/location/country/form_of_government	/m/03k7bd
/m/0cd2vh9	/food/food/nutrients./food/nutrition_fact/nutrient	/m/03975z
/m/02hft3	/base/aareas/schema/administrative_area/administrative_parent	/m/07s9rl0
/m/047gn4y	/film/film/produced_by	/m/0f0kz
/m/03xmy1	/people/cause_of_death/people	/m/02rjv2w
/m/02nb2s	/education/university/local_tuition./measurement_unit/dated_money_value/currency	/m/04mzf8
/m/01z27	/government/politician/government_positions_held./government/government_position_held/basic_title	/m/04yj5z
/m/018wl5	/film/film/cinematography	/m/0htlr
/m/0gcf2r	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/0r7fy
/m/01jrp0	/base/popstra/celebrity/dated./base/popstra/dated/participant	/m/02wgln
/m/0170vn	/music/record_label/artist	/m/0gt_0v
/m/07w0v	/sports/sports_team/colors	/m/02x1dht
/m/09sh8k	/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team	/m/0d060g
/m/0t_2	/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program	/m/032_jg
/m/01wxyx1	/music/genre/parent_genre	/m/04k25
/m/01rhrd	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/0gsg7
/m/0ftps	/film/film/story_by	/m/04r1t
/m/07024	/people/person/gender	/m/07hbxm
/m/09p06	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0r2l7
/m/06cs95	/education/field_of_study/students_majoring./education/education/major_field_of_study	/m/0ckd1
/m/0l998	/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for	/m/05ksh
/m/0ml25	/sports/sports_team/roster./american_football/football_historical_roster_position/position_s	/m/03lrht
/m/011yd2	/location/hud_county_place/county	/m/053y0s
/m/0fdv3	/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend	/m/01qszl
/m/03lrht	/people/person/nationality	/m/0g78xc
/m/07z1m	/education/educational_degree/people_with_this_degree./education/education/major_field_of_study	/m/0lfgr
/m/026qnh6	/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office	/m/05g8ky
/m/025n07	/location/statistical_region/gdp_nominal_per_capita./measurement_unit/dated_money_value/currency	/m/019v9k
/m/03w5xm	/award/award_category/category_of	/m/0j2jr
/m/014dq7	/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/draft	/m/03qlv7
/m/08433	/music/artist/contribution./music/recording_contribution/performance_role	/m/018ctl
/m/07c6l	/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program	/m/0272_vz
/m/0239kh	/sports/sports_position/players./american_football/football_historical_roster_position/position_s	/m/02f705
/m/079vf	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/m/0gghm
/m/06151l	/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity	/m/01d494
/m/0gtvrv3	/film/film/language	/m/03_vpw
/m/0k049	/language/human_language/countries_spoken_in	/m/018dnt
/m/013kcv	/base/popstra/celebrity/friendship./base/popstra/friendship/participant	/m/0_7z2
/m/0dq626	/music/artist/contribution./music/recording_contribution/performance_role	/m/037fqp
/m/0pc6x	/sports/sports_league/teams./sports/sports_league_participation/team	/m/0_7w6
/m/09txzv	/film/film/cinematography	/m/0168cl
/m/0lhp1	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/05j82v
/m/03d34x8	/location/country/form_of_government	/m/063vn
/m/07sbbz2	/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal	/m/05cgv
/m/0h7h6	/award/award_category/winners./award/award_honor/ceremony	/m/0l998
/m/0gxtknx	/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue	/m/01kf3_9
/m/0chsq	/medicine/symptom/symptom_of	/m/011_vz
/m/01x15dc	/music/instrument/instrumentalists	/m/01d_h8
/m/01ngz1	/influence/influence_node/influenced_by	/m/02x17s4
/m/06__m6	/sports/sports_position/players./american_football/football_historical_roster_position/position_s	/m/0ft5vs
/m/052vwh	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics	/m/0prjs
/m/0cqt41	/award/award_category/category_of	/m/0kpl
/m/03ln8b	/tv/tv_network/programs./tv/tv_network_duration/program	/m/09g7thr
/m/0170z3	/location/statistical_region/gdp_nominal./measurement_unit/dated_money_value/currency	/m/0p_pd
/m/02vx4	/people/profession/specialization_of	/m/02x2khw
/m/013b2h	/location/country/second_level_divisions	/m/02r5w9
/m/0n5fl	/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue	/m/05d7rk
/m/087wc7n	/base/locations/continents/countries_within	/m/01r9fv
/m/02_xgp2	/award/award_nominee/award_nominations./award/award_nomination/award	/m/027f2w
/m/0tc7	/organization/organization_founder/organizations_founded	/m/02_1kl
/m/0q8p8	/film/actor/film./film/performance/special_performance_type	/m/0g2c8
/m/0cqhk0	/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency	/m/01wkmgb
/m/030h95	/government/political_party/politicians_in_this_party./government/political_party_tenure/politician	/m/02llzg
/m/0209hj	/film/film/costume_design_by	/m/0bh8yn3
/m/0ftlkg	/people/person/employment_history./business/employment_tenure/company	/m/05p1tzf
/m/02773m2	/people/person/languages	/m/0fq7dv_
/m/063y_ky	/film/film/prequel	/m/044mm6
/m/07ss8_	/government/governmental_body/members./government/government_position_held/legislative_sessions	/m/0g284
/m/05lls	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/01cwhp
/m/0159h6	/people/person/spouse_s./people/marriage/location_of_ceremony	/m/01mmslz
/m/095zlp	/film/film/film_production_design_by	/m/03975z
/m/056vv	/location/location/partially_contains	/m/02x1dht
/m/018y2s	/music/group_member/membership./music/group_membership/role	/m/05cj_j
/m/02_n3z	/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer	/m/082fr
/m/06w33f8	/base/biblioness/bibs_location/state	/m/0dwr4
/m/0bq8tmw	/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type	/m/03y1mlp
/m/02_1rq	/film/film/runtime./film/film_cut/film_release_region	/m/08q1tg
/m/01s73z	/common/topic/webpage./common/webpage/category	/m/09nqf
/m/07s6prs	/people/person/languages	/m/03v_5
/m/01h72l	/music/record_label/artist	/m/05lb87
/m/0bzkgg	/education/educational_institution/campuses	/m/027rwmr
/m/01p3ty	/people/person/gender	/m/06klyh
/m/018vs	/location/location/time_zones	/m/099cng
/m/0cqhk0	/military/military_combatant/military_conflicts./military/military_combatant_group/combatants	/m/07z5n
/m/026lgs	/education/educational_institution/colors	/m/01y9jr
/m/09jwl	/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency	/m/01zzk4
/m/03qmj9	/base/locations/continents/countries_within	/m/0c3ybss
/m/0p_sc	/people/cause_of_death/people	/m/02vx4
/m/011wtv	/music/instrument/instrumentalists	/m/02jt1k
/m/02nb2s	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0cqhk0
/m/0fj52s	/education/educational_institution/students_graduates./education/education/student	/m/01wxdn3
/m/016qtt	/people/person/spouse_s./people/marriage/location_of_ceremony	/m/02pqcfz
/m/081nh	/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school	/m/041rx
/m/01vb403	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/01n7q
/m/02g9p4	/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed	/m/023p33
/m/03975z	/award/award_category/winners./award/award_honor/award_winner	/m/032ft5
/m/01_mdl	/film/film/personal_appearances./film/personal_film_appearance/person	/m/01ct6
/m/09wj5	/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category	/m/01_srz
/m/02hft3	/film/film/costume_design_by	/m/0ds3t5x
/m/07t65	/base/locations/continents/countries_within	/m/07gyv
/m/0gyh	/location/statistical_region/gdp_nominal./measurement_unit/dated_money_value/currency	/m/025s7x6
/m/01jssp	/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy	/m/07_fj54
/m/0qb1z	/sports/sports_team_location/teams	/m/02f79n
/m/0dbdy	/government/politician/government_positions_held./government/government_position_held/legislative_sessions	/m/04zyhx
/m/013cz2	/sports/sports_team/sport	/m/0g_rs_
/m/0dtfn	/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division	/m/051hrr
/m/025m8y	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/02jt1k
/m/01hxs4	/sports/sports_team/roster./baseball/baseball_roster_position/position	/m/0frf6
/m/09mq4m	/award/award_category/disciplines_or_subjects	/m/018dh3
/m/019pm_	/music/performance_role/regular_performances./music/group_membership/role	/m/0c_n9
/m/02kxbwx	/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type	/m/0ch26b_
/m/0p4wb	/award/award_winning_work/awards_won./award/award_honor/award	/m/01c4_6
/m/0hv1t	/film/actor/film./film/performance/film	/m/0d_84
/m/040wdl	/language/human_language/countries_spoken_in	/m/05zr0xl
/m/07s467s	/education/educational_institution/students_graduates./education/education/student	/m/06x4l_
/m/0ccck7	/music/performance_role/regular_performances./music/group_membership/role	/m/0fsm8c
/m/0hn10	/tv/tv_program/genre	/m/05sxzwc
/m/071ywj	/music/artist/track_contributions./music/track_contribution/role	/m/02qpbqj
/m/0klh7	/sports/sports_team/roster./american_football/football_roster_position/position	/m/0j06n
/m/07s467s	/education/educational_degree/people_with_this_degree./education/education/major_field_of_study	/m/086vfb
/m/04ljl_l	/sports/pro_athlete/teams./sports/sports_team_roster/team	/m/06cv1
/m/0xzly	/location/hud_county_place/place	/m/05zjtn4
/m/07kg3	/film/film/film_production_design_by	/m/06w33f8
/m/04jpl	/music/performance_role/regular_performances./music/group_membership/role	/m/0b_7k
/m/01wmcbg	/location/country/second_level_divisions	/m/01p9hgt
